Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season,SeasonKey,Weight
20/12/2020,Benevento,Genoa,2,0,H,2020-21,20,1.0
20/12/2020,Cagliari,Udinese,1,1,D,2020-21,20,1.0
20/12/2020,Inter,Spezia,2,1,H,2020-21,20,1.0
20/12/2020,Sassuolo,Milan,1,2,A,2020-21,20,1.0
20/12/2020,Atalanta,Roma,4,1,H,2020-21,20,1.0
20/12/2020,Lazio,Napoli,2,0,H,2020-21,20,1.0
22/12/2020,Crotone,Parma,2,1,H,2020-21,20,1.0
22/12/2020,Juventus,Fiorentina,0,3,A,2020-21,20,1.0
23/12/2020,Verona,Inter,1,2,A,2020-21,20,1.0
23/12/2020,Bologna,Atalanta,2,2,D,2020-21,20,1.0
23/12/2020,Milan,Lazio,3,2,H,2020-21,20,1.0
23/12/2020,Napoli,Torino,1,1,D,2020-21,20,1.0
23/12/2020,Roma,Cagliari,3,2,H,2020-21,20,1.0
23/12/2020,Sampdoria,Sassuolo,2,3,A,2020-21,20,1.0
23/12/2020,Spezia,Genoa,1,2,A,2020-21,20,1.0
23/12/2020,Udinese,Benevento,0,2,A,2020-21,20,1.0
03/01/2021,Inter,Crotone,6,2,H,2020-21,20,1.0
03/01/2021,Atalanta,Sassuolo,5,1,H,2020-21,20,1.0
03/01/2021,Cagliari,Napoli,1,4,A,2020-21,20,1.0
03/01/2021,Fiorentina,Bologna,0,0,D,2020-21,20,1.0
03/01/2021,Genoa,Lazio,1,1,D,2020-21,20,1.0
03/01/2021,Parma,Torino,0,3,A,2020-21,20,1.0
03/01/2021,Roma,Sampdoria,1,0,H,2020-21,20,1.0
03/01/2021,Spezia,Verona,0,1,A,2020-21,20,1.0
03/01/2021,Benevento,Milan,0,2,A,2020-21,20,1.0
03/01/2021,Juventus,Udinese,4,1,H,2020-21,20,1.0
06/01/2021,Cagliari,Benevento,1,2,A,2020-21,20,1.0
06/01/2021,Atalanta,Parma,3,0,H,2020-21,20,1.0
06/01/2021,Bologna,Udinese,2,2,D,2020-21,20,1.0
06/01/2021,Crotone,Roma,1,3,A,2020-21,20,1.0
06/01/2021,Lazio,Fiorentina,2,1,H,2020-21,20,1.0
06/01/2021,Sampdoria,Inter,2,1,H,2020-21,20,1.0
06/01/2021,Sassuolo,Genoa,2,1,H,2020-21,20,1.0
06/01/2021,Torino,Verona,1,1,D,2020-21,20,1.0
06/01/2021,Napoli,Spezia,1,2,A,2020-21,20,1.0
06/01/2021,Milan,Juventus,1,3,A,2020-21,20,1.0
09/01/2021,Benevento,Atalanta,1,4,A,2020-21,20,1.0
09/01/2021,Genoa,Bologna,2,0,H,2020-21,20,1.0
09/01/2021,Milan,Torino,2,0,H,2020-21,20,1.0
10/01/2021,Roma,Inter,2,2,D,2020-21,20,1.0
10/01/2021,Parma,Lazio,0,2,A,2020-21,20,1.0
10/01/2021,Udinese,Napoli,1,2,A,2020-21,20,1.0
10/01/2021,Verona,Crotone,2,1,H,2020-21,20,1.0
10/01/2021,Fiorentina,Cagliari,1,0,H,2020-21,20,1.0
10/01/2021,Juventus,Sassuolo,3,1,H,2020-21,20,1.0
11/01/2021,Spezia,Sampdoria,2,1,H,2020-21,20,1.0
15/01/2021,Lazio,Roma,3,0,H,2020-21,20,1.0
16/01/2021,Bologna,Verona,1,0,H,2020-21,20,1.0
16/01/2021,Torino,Spezia,0,0,D,2020-21,20,1.0
16/01/2021,Sampdoria,Udinese,2,1,H,2020-21,20,1.0
17/01/2021,Napoli,Fiorentina,6,0,H,2020-21,20,1.0
17/01/2021,Crotone,Benevento,4,1,H,2020-21,20,1.0
17/01/2021,Sassuolo,Parma,1,1,D,2020-21,20,1.0
17/01/2021,Atalanta,Genoa,0,0,D,2020-21,20,1.0
17/01/2021,Inter,Juventus,2,0,H,2020-21,20,1.0
18/01/2021,Cagliari,Milan,0,2,A,2020-21,20,1.0
20/01/2021,Udinese,Atalanta,1,1,D,2020-21,20,1.0
22/01/2021,Benevento,Torino,2,2,D,2020-21,20,1.0
23/01/2021,Roma,Spezia,4,3,H,2020-21,20,1.0
23/01/2021,Milan,Atalanta,0,3,A,2020-21,20,1.0
23/01/2021,Udinese,Inter,0,0,D,2020-21,20,1.0
23/01/2021,Fiorentina,Crotone,2,1,H,2020-21,20,1.0
24/01/2021,Juventus,Bologna,2,0,H,2020-21,20,1.0
24/01/2021,Genoa,Cagliari,1,0,H,2020-21,20,1.0
24/01/2021,Verona,Napoli,3,1,H,2020-21,20,1.0
24/01/2021,Lazio,Sassuolo,2,1,H,2020-21,20,1.0
24/01/2021,Parma,Sampdoria,0,2,A,2020-21,20,1.0
29/01/2021,Torino,Fiorentina,1,1,D,2020-21,20,1.0
30/01/2021,Bologna,Milan,1,2,A,2020-21,20,1.0
30/01/2021,Sampdoria,Juventus,0,2,A,2020-21,20,1.0
30/01/2021,Inter,Benevento,4,0,H,2020-21,20,1.0
31/01/2021,Spezia,Udinese,0,1,A,2020-21,20,1.0
31/01/2021,Atalanta,Lazio,1,3,A,2020-21,20,1.0
31/01/2021,Cagliari,Sassuolo,1,1,D,2020-21,20,1.0
31/01/2021,Crotone,Genoa,0,3,A,2020-21,20,1.0
31/01/2021,Napoli,Parma,2,0,H,2020-21,20,1.0
31/01/2021,Roma,Verona,3,1,H,2020-21,20,1.0
05/02/2021,Fiorentina,Inter,0,2,A,2020-21,20,1.0
06/02/2021,Atalanta,Torino,3,3,D,2020-21,20,1.0
06/02/2021,Sassuolo,Spezia,1,2,A,2020-21,20,1.0
06/02/2021,Juventus,Roma,2,0,H,2020-21,20,1.0
06/02/2021,Genoa,Napoli,2,1,H,2020-21,20,1.0
07/02/2021,Benevento,Sampdoria,1,1,D,2020-21,20,1.0
07/02/2021,Milan,Crotone,4,0,H,2020-21,20,1.0
07/02/2021,Udinese,Verona,2,0,H,2020-21,20,1.0
07/02/2021,Parma,Bologna,0,3,A,2020-21,20,1.0
07/02/2021,Lazio,Cagliari,1,0,H,2020-21,20,1.0
12/02/2021,Bologna,Benevento,1,1,D,2020-21,20,1.0
13/02/2021,Torino,Genoa,0,0,D,2020-21,20,1.0
13/02/2021,Napoli,Juventus,1,0,H,2020-21,20,1.0
13/02/2021,Spezia,Milan,2,0,H,2020-21,20,1.0
14/02/2021,Roma,Udinese,3,0,H,2020-21,20,1.0
14/02/2021,Cagliari,Atalanta,0,1,A,2020-21,20,1.0
14/02/2021,Sampdoria,Fiorentina,2,1,H,2020-21,20,1.0
14/02/2021,Crotone,Sassuolo,1,2,A,2020-21,20,1.0
14/02/2021,Inter,Lazio,3,1,H,2020-21,20,1.0
15/02/2021,Verona,Parma,2,1,H,2020-21,20,1.0
19/02/2021,Fiorentina,Spezia,3,0,H,2020-21,20,1.0
19/02/2021,Cagliari,Torino,0,1,A,2020-21,20,1.0
20/02/2021,Lazio,Sampdoria,1,0,H,2020-21,20,1.0
20/02/2021,Genoa,Verona,2,2,D,2020-21,20,1.0
20/02/2021,Sassuolo,Bologna,1,1,D,2020-21,20,1.0
21/02/2021,Parma,Udinese,2,2,D,2020-21,20,1.0
21/02/2021,Milan,Inter,0,3,A,2020-21,20,1.0
21/02/2021,Atalanta,Napoli,4,2,H,2020-21,20,1.0
21/02/2021,Benevento,Roma,0,0,D,2020-21,20,1.0
22/02/2021,Juventus,Crotone,3,0,H,2020-21,20,1.0
27/02/2021,Spezia,Parma,2,2,D,2020-21,20,1.0
27/02/2021,Bologna,Lazio,2,0,H,2020-21,20,1.0
27/02/2021,Verona,Juventus,1,1,D,2020-21,20,1.0
28/02/2021,Sampdoria,Atalanta,0,2,A,2020-21,20,1.0
28/02/2021,Crotone,Cagliari,0,2,A,2020-21,20,1.0
28/02/2021,Inter,Genoa,3,0,H,2020-21,20,1.0
28/02/2021,Udinese,Fiorentina,1,0,H,2020-21,20,1.0
28/02/2021,Napoli,Benevento,2,0,H,2020-21,20,1.0
28/02/2021,Roma,Milan,1,2,A,2020-21,20,1.0
02/03/2021,Juventus,Spezia,3,0,H,2020-21,20,1.0
03/03/2021,Sassuolo,Napoli,3,3,D,2020-21,20,1.0
03/03/2021,Atalanta,Crotone,5,1,H,2020-21,20,1.0
03/03/2021,Benevento,Verona,0,3,A,2020-21,20,1.0
03/03/2021,Cagliari,Bologna,1,0,H,2020-21,20,1.0
03/03/2021,Fiorentina,Roma,1,2,A,2020-21,20,1.0
03/03/2021,Genoa,Sampdoria,1,1,D,2020-21,20,1.0
03/03/2021,Milan,Udinese,1,1,D,2020-21,20,1.0
04/03/2021,Parma,Inter,1,2,A,2020-21,20,1.0
06/03/2021,Spezia,Benevento,1,1,D,2020-21,20,1.0
06/03/2021,Udinese,Sassuolo,2,0,H,2020-21,20,1.0
06/03/2021,Juventus,Lazio,3,1,H,2020-21,20,1.0
07/03/2021,Roma,Genoa,1,0,H,2020-21,20,1.0
07/03/2021,Crotone,Torino,4,2,H,2020-21,20,1.0
07/03/2021,Fiorentina,Parma,3,3,D,2020-21,20,1.0
07/03/2021,Verona,Milan,0,2,A,2020-21,20,1.0
07/03/2021,Sampdoria,Cagliari,2,2,D,2020-21,20,1.0
07/03/2021,Napoli,Bologna,3,1,H,2020-21,20,1.0
08/03/2021,Inter,Atalanta,1,0,H,2020-21,20,1.0
12/03/2021,Lazio,Crotone,3,2,H,2020-21,20,1.0
12/03/2021,Atalanta,Spezia,3,1,H,2020-21,20,1.0
13/03/2021,Sassuolo,Verona,3,2,H,2020-21,20,1.0
13/03/2021,Benevento,Fiorentina,1,4,A,2020-21,20,1.0
13/03/2021,Genoa,Udinese,1,1,D,2020-21,20,1.0
14/03/2021,Bologna,Sampdoria,3,1,H,2020-21,20,1.0
14/03/2021,Parma,Roma,2,0,H,2020-21,20,1.0
14/03/2021,Torino,Inter,1,2,A,2020-21,20,1.0
14/03/2021,Cagliari,Juventus,1,3,A,2020-21,20,1.0
14/03/2021,Milan,Napoli,0,1,A,2020-21,20,1.0
17/03/2021,Torino,Sassuolo,3,2,H,2020-21,20,1.0
19/03/2021,Parma,Genoa,1,2,A,2020-21,20,1.0
20/03/2021,Crotone,Bologna,2,3,A,2020-21,20,1.0
20/03/2021,Spezia,Cagliari,2,1,H,2020-21,20,1.0
21/03/2021,Verona,Atalanta,0,2,A,2020-21,20,1.0
21/03/2021,Juventus,Benevento,0,1,A,2020-21,20,1.0
21/03/2021,Sampdoria,Torino,1,0,H,2020-21,20,1.0
21/03/2021,Udinese,Lazio,0,1,A,2020-21,20,1.0
21/03/2021,Fiorentina,Milan,2,3,A,2020-21,20,1.0
21/03/2021,Roma,Napoli,0,2,A,2020-21,20,1.0
03/04/2021,Milan,Sampdoria,1,1,D,2020-21,20,1.0
03/04/2021,Atalanta,Udinese,3,2,H,2020-21,20,1.0
03/04/2021,Benevento,Parma,2,2,D,2020-21,20,1.0
03/04/2021,Cagliari,Verona,0,2,A,2020-21,20,1.0
03/04/2021,Genoa,Fiorentina,1,1,D,2020-21,20,1.0
03/04/2021,Lazio,Spezia,2,1,H,2020-21,20,1.0
03/04/2021,Napoli,Crotone,4,3,H,2020-21,20,1.0
03/04/2021,Sassuolo,Roma,2,2,D,2020-21,20,1.0
03/04/2021,Torino,Juventus,2,2,D,2020-21,20,1.0
03/04/2021,Bologna,Inter,0,1,A,2020-21,20,1.0
07/04/2021,Inter,Sassuolo,2,1,H,2020-21,20,1.0
07/04/2021,Juventus,Napoli,2,1,H,2020-21,20,1.0
10/04/2021,Spezia,Crotone,3,2,H,2020-21,20,1.0
10/04/2021,Parma,Milan,1,3,A,2020-21,20,1.0
10/04/2021,Udinese,Torino,0,1,A,2020-21,20,1.0
11/04/2021,Inter,Cagliari,1,0,H,2020-21,20,1.0
11/04/2021,Juventus,Genoa,3,1,H,2020-21,20,1.0
11/04/2021,Sampdoria,Napoli,0,2,A,2020-21,20,1.0
11/04/2021,Verona,Lazio,0,1,A,2020-21,20,1.0
11/04/2021,Roma,Bologna,1,0,H,2020-21,20,1.0
11/04/2021,Fiorentina,Atalanta,2,3,A,2020-21,20,1.0
12/04/2021,Benevento,Sassuolo,0,1,A,2020-21,20,1.0
17/04/2021,Crotone,Udinese,1,2,A,2020-21,20,1.0
17/04/2021,Sampdoria,Verona,3,1,H,2020-21,20,1.0
17/04/2021,Sassuolo,Fiorentina,3,1,H,2020-21,20,1.0
17/04/2021,Cagliari,Parma,4,3,H,2020-21,20,1.0
18/04/2021,Milan,Genoa,2,1,H,2020-21,20,1.0
18/04/2021,Atalanta,Juventus,1,0,H,2020-21,20,1.0
18/04/2021,Bologna,Spezia,4,1,H,2020-21,20,1.0
18/04/2021,Lazio,Benevento,5,3,H,2020-21,20,1.0
18/04/2021,Torino,Roma,3,1,H,2020-21,20,1.0
18/04/2021,Napoli,Inter,1,1,D,2020-21,20,1.0
20/04/2021,Verona,Fiorentina,1,2,A,2020-21,20,1.0
21/04/2021,Milan,Sassuolo,1,2,A,2020-21,20,1.0
21/04/2021,Bologna,Torino,1,1,D,2020-21,20,1.0
21/04/2021,Crotone,Sampdoria,0,1,A,2020-21,20,1.0
21/04/2021,Genoa,Benevento,2,2,D,2020-21,20,1.0
21/04/2021,Juventus,Parma,3,1,H,2020-21,20,1.0
21/04/2021,Spezia,Inter,1,1,D,2020-21,20,1.0
21/04/2021,Udinese,Cagliari,0,1,A,2020-21,20,1.0
22/04/2021,Roma,Atalanta,1,1,D,2020-21,20,1.0
22/04/2021,Napoli,Lazio,5,2,H,2020-21,20,1.0
24/04/2021,Genoa,Spezia,2,0,H,2020-21,20,1.0
24/04/2021,Parma,Crotone,3,4,A,2020-21,20,1.0
24/04/2021,Sassuolo,Sampdoria,1,0,H,2020-21,20,1.0
25/04/2021,Benevento,Udinese,2,4,A,2020-21,20,1.0
25/04/2021,Fiorentina,Juventus,1,1,D,2020-21,20,1.0
25/04/2021,Inter,Verona,1,0,H,2020-21,20,1.0
25/04/2021,Cagliari,Roma,3,2,H,2020-21,20,1.0
25/04/2021,Atalanta,Bologna,5,0,H,2020-21,20,1.0
26/04/2021,Torino,Napoli,0,2,A,2020-21,20,1.0
26/04/2021,Lazio,Milan,3,0,H,2020-21,20,1.0
01/05/2021,Verona,Spezia,1,1,D,2020-21,20,1.0
01/05/2021,Crotone,Inter,0,2,A,2020-21,20,1.0
01/05/2021,Milan,Benevento,2,0,H,2020-21,20,1.0
02/05/2021,Lazio,Genoa,4,3,H,2020-21,20,1.0
02/05/2021,Bologna,Fiorentina,3,3,D,2020-21,20,1.0
02/05/2021,Napoli,Cagliari,1,1,D,2020-21,20,1.0
02/05/2021,Sassuolo,Atalanta,1,1,D,2020-21,20,1.0
02/05/2021,Udinese,Juventus,1,2,A,2020-21,20,1.0
02/05/2021,Sampdoria,Roma,2,0,H,2020-21,20,1.0
03/05/2021,Torino,Parma,1,0,H,2020-21,20,1.0
08/05/2021,Spezia,Napoli,1,4,A,2020-21,20,1.0
08/05/2021,Udinese,Bologna,1,1,D,2020-21,20,1.0
08/05/2021,Inter,Sampdoria,5,1,H,2020-21,20,1.0
08/05/2021,Fiorentina,Lazio,2,0,H,2020-21,20,1.0
09/05/2021,Genoa,Sassuolo,1,2,A,2020-21,20,1.0
09/05/2021,Benevento,Cagliari,1,3,A,2020-21,20,1.0
09/05/2021,Parma,Atalanta,2,5,A,2020-21,20,1.0
09/05/2021,Verona,Torino,1,1,D,2020-21,20,1.0
09/05/2021,Roma,Crotone,5,0,H,2020-21,20,1.0
09/05/2021,Juventus,Milan,0,3,A,2020-21,20,1.0
11/05/2021,Napoli,Udinese,5,1,H,2020-21,20,1.0
12/05/2021,Cagliari,Fiorentina,0,0,D,2020-21,20,1.0
12/05/2021,Atalanta,Benevento,2,0,H,2020-21,20,1.0
12/05/2021,Bologna,Genoa,0,2,A,2020-21,20,1.0
12/05/2021,Inter,Roma,3,1,H,2020-21,20,1.0
12/05/2021,Lazio,Parma,1,0,H,2020-21,20,1.0
12/05/2021,Sampdoria,Spezia,2,2,D,2020-21,20,1.0
12/05/2021,Sassuolo,Juventus,1,3,A,2020-21,20,1.0
12/05/2021,Torino,Milan,0,7,A,2020-21,20,1.0
13/05/2021,Crotone,Verona,2,1,H,2020-21,20,1.0
15/05/2021,Genoa,Atalanta,3,4,A,2020-21,20,1.0
15/05/2021,Spezia,Torino,4,1,H,2020-21,20,1.0
15/05/2021,Juventus,Inter,3,2,H,2020-21,20,1.0
15/05/2021,Roma,Lazio,2,0,H,2020-21,20,1.0
16/05/2021,Fiorentina,Napoli,0,2,A,2020-21,20,1.0
16/05/2021,Benevento,Crotone,1,1,D,2020-21,20,1.0
16/05/2021,Udinese,Sampdoria,0,1,A,2020-21,20,1.0
16/05/2021,Parma,Sassuolo,1,3,A,2020-21,20,1.0
16/05/2021,Milan,Cagliari,0,0,D,2020-21,20,1.0
17/05/2021,Verona,Bologna,2,2,D,2020-21,20,1.0
18/05/2021,Lazio,Torino,0,0,D,2020-21,20,1.0
22/05/2021,Cagliari,Genoa,0,1,A,2020-21,20,1.0
22/05/2021,Crotone,Fiorentina,0,0,D,2020-21,20,1.0
22/05/2021,Sampdoria,Parma,3,0,H,2020-21,20,1.0
23/05/2021,Inter,Udinese,5,1,H,2020-21,20,1.0
23/05/2021,Atalanta,Milan,0,2,A,2020-21,20,1.0
23/05/2021,Bologna,Juventus,1,4,A,2020-21,20,1.0
23/05/2021,Napoli,Verona,1,1,D,2020-21,20,1.0
23/05/2021,Sassuolo,Lazio,2,0,H,2020-21,20,1.0
23/05/2021,Spezia,Roma,2,2,D,2020-21,20,1.0
23/05/2021,Torino,Benevento,1,1,D,2020-21,20,1.0
21/08/2021,Inter,Genoa,4,0,H,2021-22,21,1.2
21/08/2021,Verona,Sassuolo,2,3,A,2021-22,21,1.2
21/08/2021,Empoli,Lazio,1,3,A,2021-22,21,1.2
21/08/2021,Torino,Atalanta,1,2,A,2021-22,21,1.2
22/08/2021,Bologna,Salernitana,3,2,H,2021-22,21,1.2
22/08/2021,Udinese,Juventus,2,2,D,2021-22,21,1.2
22/08/2021,Napoli,Venezia,2,0,H,2021-22,21,1.2
22/08/2021,Roma,Fiorentina,3,1,H,2021-22,21,1.2
23/08/2021,Cagliari,Spezia,2,2,D,2021-22,21,1.2
23/08/2021,Sampdoria,Milan,0,1,A,2021-22,21,1.2
27/08/2021,Udinese,Venezia,3,0,H,2021-22,21,1.2
27/08/2021,Verona,Inter,1,3,A,2021-22,21,1.2
28/08/2021,Atalanta,Bologna,0,0,D,2021-22,21,1.2
28/08/2021,Lazio,Spezia,6,1,H,2021-22,21,1.2
28/08/2021,Fiorentina,Torino,2,1,H,2021-22,21,1.2
28/08/2021,Juventus,Empoli,0,1,A,2021-22,21,1.2
29/08/2021,Genoa,Napoli,1,2,A,2021-22,21,1.2
29/08/2021,Sassuolo,Sampdoria,0,0,D,2021-22,21,1.2
29/08/2021,Milan,Cagliari,4,1,H,2021-22,21,1.2
29/08/2021,Salernitana,Roma,0,4,A,2021-22,21,1.2
11/09/2021,Empoli,Venezia,1,2,A,2021-22,21,1.2
11/09/2021,Napoli,Juventus,2,1,H,2021-22,21,1.2
11/09/2021,Atalanta,Fiorentina,1,2,A,2021-22,21,1.2
12/09/2021,Sampdoria,Inter,2,2,D,2021-22,21,1.2
12/09/2021,Cagliari,Genoa,2,3,A,2021-22,21,1.2
12/09/2021,Spezia,Udinese,0,1,A,2021-22,21,1.2
12/09/2021,Torino,Salernitana,4,0,H,2021-22,21,1.2
12/09/2021,Milan,Lazio,2,0,H,2021-22,21,1.2
12/09/2021,Roma,Sassuolo,2,1,H,2021-22,21,1.2
13/09/2021,Bologna,Verona,1,0,H,2021-22,21,1.2
17/09/2021,Sassuolo,Torino,0,1,A,2021-22,21,1.2
18/09/2021,Genoa,Fiorentina,1,2,A,2021-22,21,1.2
18/09/2021,Inter,Bologna,6,1,H,2021-22,21,1.2
18/09/2021,Salernitana,Atalanta,0,1,A,2021-22,21,1.2
19/09/2021,Empoli,Sampdoria,0,3,A,2021-22,21,1.2
19/09/2021,Venezia,Spezia,1,2,A,2021-22,21,1.2
19/09/2021,Lazio,Cagliari,2,2,D,2021-22,21,1.2
19/09/2021,Verona,Roma,3,2,H,2021-22,21,1.2
19/09/2021,Juventus,Milan,1,1,D,2021-22,21,1.2
20/09/2021,Udinese,Napoli,0,4,A,2021-22,21,1.2
21/09/2021,Bologna,Genoa,2,2,D,2021-22,21,1.2
21/09/2021,Atalanta,Sassuolo,2,1,H,2021-22,21,1.2
21/09/2021,Fiorentina,Inter,1,3,A,2021-22,21,1.2
22/09/2021,Salernitana,Verona,2,2,D,2021-22,21,1.2
22/09/2021,Spezia,Juventus,2,3,A,2021-22,21,1.2
22/09/2021,Cagliari,Empoli,0,2,A,2021-22,21,1.2
22/09/2021,Milan,Venezia,2,0,H,2021-22,21,1.2
23/09/2021,Sampdoria,Napoli,0,4,A,2021-22,21,1.2
23/09/2021,Torino,Lazio,1,1,D,2021-22,21,1.2
23/09/2021,Roma,Udinese,1,0,H,2021-22,21,1.2
25/09/2021,Spezia,Milan,1,2,A,2021-22,21,1.2
25/09/2021,Inter,Atalanta,2,2,D,2021-22,21,1.2
25/09/2021,Genoa,Verona,3,3,D,2021-22,21,1.2
26/09/2021,Juventus,Sampdoria,3,2,H,2021-22,21,1.2
26/09/2021,Empoli,Bologna,4,2,H,2021-22,21,1.2
26/09/2021,Sassuolo,Salernitana,1,0,H,2021-22,21,1.2
26/09/2021,Udinese,Fiorentina,0,1,A,2021-22,21,1.2
26/09/2021,Lazio,Roma,3,2,H,2021-22,21,1.2
26/09/2021,Napoli,Cagliari,2,0,H,2021-22,21,1.2
27/09/2021,Venezia,Torino,1,1,D,2021-22,21,1.2
01/10/2021,Cagliari,Venezia,1,1,D,2021-22,21,1.2
02/10/2021,Salernitana,Genoa,1,0,H,2021-22,21,1.2
02/10/2021,Torino,Juventus,0,1,A,2021-22,21,1.2
02/10/2021,Sassuolo,Inter,1,2,A,2021-22,21,1.2
03/10/2021,Bologna,Lazio,3,0,H,2021-22,21,1.2
03/10/2021,Sampdoria,Udinese,3,3,D,2021-22,21,1.2
03/10/2021,Verona,Spezia,4,0,H,2021-22,21,1.2
03/10/2021,Fiorentina,Napoli,1,2,A,2021-22,21,1.2
03/10/2021,Roma,Empoli,2,0,H,2021-22,21,1.2
03/10/2021,Atalanta,Milan,2,3,A,2021-22,21,1.2
16/10/2021,Spezia,Salernitana,2,1,H,2021-22,21,1.2
16/10/2021,Lazio,Inter,3,1,H,2021-22,21,1.2
16/10/2021,Milan,Verona,3,2,H,2021-22,21,1.2
17/10/2021,Cagliari,Sampdoria,3,1,H,2021-22,21,1.2
17/10/2021,Empoli,Atalanta,1,4,A,2021-22,21,1.2
17/10/2021,Genoa,Sassuolo,2,2,D,2021-22,21,1.2
17/10/2021,Udinese,Bologna,1,1,D,2021-22,21,1.2
17/10/2021,Napoli,Torino,1,0,H,2021-22,21,1.2
17/10/2021,Juventus,Roma,1,0,H,2021-22,21,1.2
18/10/2021,Venezia,Fiorentina,1,0,H,2021-22,21,1.2
22/10/2021,Torino,Genoa,3,2,H,2021-22,21,1.2
22/10/2021,Sampdoria,Spezia,2,1,H,2021-22,21,1.2
23/10/2021,Salernitana,Empoli,2,4,A,2021-22,21,1.2
23/10/2021,Sassuolo,Venezia,3,1,H,2021-22,21,1.2
23/10/2021,Bologna,Milan,2,4,A,2021-22,21,1.2
24/10/2021,Atalanta,Udinese,1,1,D,2021-22,21,1.2
24/10/2021,Fiorentina,Cagliari,3,0,H,2021-22,21,1.2
24/10/2021,Verona,Lazio,4,1,H,2021-22,21,1.2
24/10/2021,Roma,Napoli,0,0,D,2021-22,21,1.2
24/10/2021,Inter,Juventus,1,1,D,2021-22,21,1.2
26/10/2021,Spezia,Genoa,1,1,D,2021-22,21,1.2
26/10/2021,Venezia,Salernitana,1,2,A,2021-22,21,1.2
26/10/2021,Milan,Torino,1,0,H,2021-22,21,1.2
27/10/2021,Juventus,Sassuolo,1,2,A,2021-22,21,1.2
27/10/2021,Sampdoria,Atalanta,1,3,A,2021-22,21,1.2
27/10/2021,Udinese,Verona,1,1,D,2021-22,21,1.2
27/10/2021,Cagliari,Roma,1,2,A,2021-22,21,1.2
27/10/2021,Empoli,Inter,0,2,A,2021-22,21,1.2
27/10/2021,Lazio,Fiorentina,1,0,H,2021-22,21,1.2
28/10/2021,Napoli,Bologna,3,0,H,2021-22,21,1.2
30/10/2021,Atalanta,Lazio,2,2,D,2021-22,21,1.2
30/10/2021,Verona,Juventus,2,1,H,2021-22,21,1.2
30/10/2021,Torino,Sampdoria,3,0,H,2021-22,21,1.2
31/10/2021,Inter,Udinese,2,0,H,2021-22,21,1.2
31/10/2021,Fiorentina,Spezia,3,0,H,2021-22,21,1.2
31/10/2021,Genoa,Venezia,0,0,D,2021-22,21,1.2
31/10/2021,Sassuolo,Empoli,1,2,A,2021-22,21,1.2
31/10/2021,Salernitana,Napoli,0,1,A,2021-22,21,1.2
31/10/2021,Roma,Milan,1,2,A,2021-22,21,1.2
01/11/2021,Bologna,Cagliari,2,0,H,2021-22,21,1.2
05/11/2021,Empoli,Genoa,2,2,D,2021-22,21,1.2
06/11/2021,Spezia,Torino,1,0,H,2021-22,21,1.2
06/11/2021,Juventus,Fiorentina,1,0,H,2021-22,21,1.2
06/11/2021,Cagliari,Atalanta,1,2,A,2021-22,21,1.2
07/11/2021,Venezia,Roma,3,2,H,2021-22,21,1.2
07/11/2021,Sampdoria,Bologna,1,2,A,2021-22,21,1.2
07/11/2021,Udinese,Sassuolo,3,2,H,2021-22,21,1.2
07/11/2021,Lazio,Salernitana,3,0,H,2021-22,21,1.2
07/11/2021,Napoli,Verona,1,1,D,2021-22,21,1.2
07/11/2021,Milan,Inter,1,1,D,2021-22,21,1.2
20/11/2021,Atalanta,Spezia,5,2,H,2021-22,21,1.2
20/11/2021,Lazio,Juventus,0,2,A,2021-22,21,1.2
20/11/2021,Fiorentina,Milan,4,3,H,2021-22,21,1.2
21/11/2021,Sassuolo,Cagliari,2,2,D,2021-22,21,1.2
21/11/2021,Bologna,Venezia,0,1,A,2021-22,21,1.2
21/11/2021,Salernitana,Sampdoria,0,2,A,2021-22,21,1.2
21/11/2021,Inter,Napoli,3,2,H,2021-22,21,1.2
21/11/2021,Genoa,Roma,0,2,A,2021-22,21,1.2
22/11/2021,Verona,Empoli,2,1,H,2021-22,21,1.2
22/11/2021,Torino,Udinese,2,1,H,2021-22,21,1.2
26/11/2021,Cagliari,Salernitana,1,1,D,2021-22,21,1.2
27/11/2021,Empoli,Fiorentina,2,1,H,2021-22,21,1.2
27/11/2021,Sampdoria,Verona,3,1,H,2021-22,21,1.2
27/11/2021,Juventus,Atalanta,0,1,A,2021-22,21,1.2
27/11/2021,Venezia,Inter,0,2,A,2021-22,21,1.2
28/11/2021,Udinese,Genoa,0,0,D,2021-22,21,1.2
28/11/2021,Milan,Sassuolo,1,3,A,2021-22,21,1.2
28/11/2021,Spezia,Bologna,0,1,A,2021-22,21,1.2
28/11/2021,Roma,Torino,1,0,H,2021-22,21,1.2
28/11/2021,Napoli,Lazio,4,0,H,2021-22,21,1.2
30/11/2021,Atalanta,Venezia,4,0,H,2021-22,21,1.2
30/11/2021,Fiorentina,Sampdoria,3,1,H,2021-22,21,1.2
30/11/2021,Salernitana,Juventus,0,2,A,2021-22,21,1.2
30/11/2021,Verona,Cagliari,0,0,D,2021-22,21,1.2
01/12/2021,Bologna,Roma,1,0,H,2021-22,21,1.2
01/12/2021,Inter,Spezia,2,0,H,2021-22,21,1.2
01/12/2021,Genoa,Milan,0,3,A,2021-22,21,1.2
01/12/2021,Sassuolo,Napoli,2,2,D,2021-22,21,1.2
02/12/2021,Torino,Empoli,2,2,D,2021-22,21,1.2
